url,Jenis/Bentuk Peraturan,Pemrakarsa,Nomor,Tahun,Tentang,Tempat Penetapan,Ditetapkan Tanggal,Pejabat yang Menetapkan,Status,Tahun Pengundangan,Nomor Pengundangan,Nomor Tambahan,Tanggal,Pejabat Pengundangan
https://peraturan.go.id/id/keppres-no-26-tahun-2011,KEPUTUSAN PRESIDEN,PEMERINTAH PUSAT,26,2011,PENETAPAN   CEKUNGAN  AIR  TANAH,Jakarta,,SUSILO BAMBANG YUDHOYONO,Berlaku,,,,,
https://peraturan.go.id/id/keppres-no-26-tahun-2012,KEPUTUSAN PRESIDEN,PEMERINTAH PUSAT,26,2012,PENUGASAN WAKIL PRESIDEN MELAKSANAKAN TUGAS PRESIDEN,Jakarta,,SUSILO BAMBANG YUDHOYONO,Berlaku,,,,,
https://peraturan.go.id/id/perpres-no-26-tahun-2005,PERATURAN PRESIDEN,PEMERINTAH PUSAT,26,2005,"HONORARIUM BAGI KETUA, WAKIL KETUA, DAN ANGGOTA KOMISI PENYIARAN INDONESIA PUSAT",Jakarta,,,Berlaku,,,,,
https://peraturan.go.id/id/perpres-no-26-tahun-2006,PERATURAN PRESIDEN,PEMERINTAH PUSAT,26,2006,"TUNJANGAN JABATAN FUNGSIONAL PENYULUH PERTANIAN, PENGENDALI ORGANISME PENGGANGGU TUMBUHAN, PENGAWAS BENIH TANAMAN, PENGAWAS BIBIT TERNAK, MEDIK VETERINER, PARAMEDIK VETERINER, PENGAWAS PERIKANAN, PENGENDALI HAMA DAN PENYAKIT IKAN, DAN PENGAWAS BENIH IKAN",Jakarta,,,Berlaku,,,,,
https://peraturan.go.id/id/perpres-no-26-tahun-2007,PERATURAN PRESIDEN,PEMERINTAH PUSAT,26,2007,TUNJANGAN JABATAN STRUKTURAL,Jakarta,,,Berlaku,,,,,
https://peraturan.go.id/id/perpres-no-26-tahun-2008,PERATURAN PRESIDEN,PEMERINTAH PUSAT,26,2008,PEMBENTUKAN DEWAN ENERGI NASIONAL DAN TATA CARA PENYARINGAN CALON ANGGOTA DEWAN ENERGI NASIONAL,Jakarta,07 Mei 2008,,Berlaku,,,,,
https://peraturan.go.id/id/perpres-no-26-tahun-2009,PERATURAN PRESIDEN,PEMERINTAH PUSAT,26,2009,PENERAPAN KARTU TANDA PENDUDUK BERBASIS NOMOR INDUK KEPENDUDUKAN SECARA NASIONAL,Jakarta,19 Juni 2009,,Berlaku,,,,,
https://peraturan.go.id/id/perpres-no-26-tahun-2010,PERATURAN PRESIDEN,PEMERINTAH PUSAT,26,2010,TRANSPARANSI  PENDAPATAN  NEGARA DAN PENDAPATAN DAERAH YANG DIPEROLEH DARI INDUSTRI EKSTRAKTIF,Jakarta,23 April 2010,,Tidak Berlaku Dicabut Oleh :Peraturan Presiden Nomor 82 Tahun 2020 Tentang Komite Penanganan Corona Virus Disease 2019 (covid-19) dan Pemulihan Ekonomi Nasional,,,,,
https://peraturan.go.id/id/perpres-no-26-tahun-2011,PERATURAN PRESIDEN,PEMERINTAH PUSAT,26,2011,PENGESAHAN AGREEMENT ESTABLISHING THE ASEAN-AUSTRALIA-NEW ZEALAND FREE TRADE AREA (PERSETUJUAN PEMBENTUKAN KAWASAN PERDAGANGAN BEBAS ASEAN-AUSTRALIA-SELANDIA BARU),Jakarta,06 Mei 2011,,Berlaku,2011,55,,06 Mei 2011,
https://peraturan.go.id/id/perpres-no-26-tahun-2012,PERATURAN PRESIDEN,PEMERINTAH PUSAT,26,2012,CETAK BIRU PENGEMBANGAN SISTEM LOGISTIK NASIONAL,Jakarta,05 Maret 2012,,Berlaku,2012,69,,05 Maret 2012,
https://peraturan.go.id/id/perpres-no-26-tahun-2013,PERATURAN PRESIDEN,PEMERINTAH PUSAT,26,2013,"HAK KEUANGAN BAGI KETUA, WAKIL KETUA, SEKRETARIS, DAN ANGGOTA DEWAN RISET NASIONAL",Jakarta,20 Maret 2013,,Berlaku,2013,54,,21 Maret 2013,
https://peraturan.go.id/id/perpres-no-26-tahun-2014,PERATURAN PRESIDEN,PEMERINTAH PUSAT,26,2014,TUNJANGAN JABATAN FUNGSIONAL PENYULUH KELUARGA BERENCANA,Jakarta,14 April 2014,,Berlaku,2014,84,,21 April 2014,
https://peraturan.go.id/id/pp-no-26-tahun-1947,PERATURAN PEMERINTAH,PEMERINTAH PUSAT,26,1947,PERATURAN MEMUAT PERUBAHAN PERATURAN PEMERINTAH NO. 7 JO. NO. 18 TAHUN 1947 TENTANG PERMOHONAN GRASI,Jakarta,,,Berlaku,,,,,
https://peraturan.go.id/id/pp-no-26-tahun-1948,PERATURAN PEMERINTAH,PEMERINTAH PUSAT,26,1948,MEMPERCEPAT PEMERIKSAAN PERKARA PIDANA DALAM KEADAAN BAHAYA,Jakarta,,,Berlaku,,,,,
https://peraturan.go.id/id/pp-no-26-tahun-1949,PERATURAN PEMERINTAH,PEMERINTAH PUSAT,26,1949,PENGESAHAN PERATURAN WAKIL PERDANA MENTERI PENGGANTI PERATURAN PEMERINTAH,Jakarta,,,Berlaku,,,,,
https://peraturan.go.id/id/pp-no-26-tahun-1950,PERATURAN PEMERINTAH,PEMERINTAH PUSAT,26,1950,"PENETAPAN PERATURAN SEMENTARA TENTANG GAJI, BIAYA PERJALANAN, BIAYA PENGINAPAN DAN LAIN-LAIN TUNJANGAN BAGI WAKIL PRESIDEN REPUBLIK INDONESIA",Jakarta,,,Berlaku,,,,,
https://peraturan.go.id/id/pp-no-26-tahun-1953,PERATURAN PEMERINTAH,PEMERINTAH PUSAT,26,1953,"PENGUBAHAN PERATURAN PEMERINTAH NOMOR 8 TAHUN 1952 (LEMBARAN-NEGARA NOMOR 13 TAHUN 1952), MENGENAI PEMBERHENTIAN DARI PEKERJAAN UNTUK SEMENTARA WAKTU DAN PEMBERHENTIAN DARI JABATAN NEGERI SAMBIL MENUNGGU KEPUTUSAN LEBIH LANJUT BAGI PEGAWAI NEGERI SIPIL",Jakarta,,,Berlaku,1953,50,421,06 Mei 1953,
https://peraturan.go.id/id/pp-no-26-tahun-1954,PERATURAN PEMERINTAH,PEMERINTAH PUSAT,26,1954,"PENETAPAN TANGGAL TERAKHIR UNTUK MENGAJUKAN PERMOHONAN PEMBAYARAN PENSIUN DAN TUNJANGAN BERKALA YANG DAPAT DISAMAKAN DENGAN PENSIUN, YANG HAK UNTUK MENERIMANYA TERJADI SELAMA WAKTU SEBELUM 1 AGUSTUS 1945",Jakarta,,,Berlaku,1954,45,,19 Maret 1954,
https://peraturan.go.id/id/pp-no-26-tahun-1955,PERATURAN PEMERINTAH,PEMERINTAH PUSAT,26,1955,PENGUBAHAN PASAL 1 AYAT (2) SUB A PERATURAN PEMERINTAH NO. 6 TAHUN 1954 (LEMBARAN-NEGARA TAHUN 1954 NO. 14) DAN PENYERAHAN TUGAS MENJALANKAN KEBIJAKSANAAN MENGENAI BIRO PENAMPUNGAN ANGGOTA TENTARA (B.P.B.A.T.) KEPADA MENTERI NEGARA,Jakarta,,,Berlaku,1955,57,887,26 Oktober 1955,
https://peraturan.go.id/id/pp-no-26-tahun-1956,PERATURAN PEMERINTAH,PEMERINTAH PUSAT,26,1956,PENETAPAN RETRIBUSI UNTUK IZIN EKSPOR KAPUK BUAT TAHUN LISENSI 1955/1956,Jakarta,,,Berlaku,1956,48,,28 September 1956,
https://peraturan.go.id/id/pp-no-26-tahun-1957,PERATURAN PEMERINTAH,PEMERINTAH PUSAT,26,1957,PERATURAN GAJI MILITER,Jakarta,,,Berlaku,1957,68,,05 Februari 2036,
https://peraturan.go.id/id/pp-no-26-tahun-1958,PERATURAN PEMERINTAH,PEMERINTAH PUSAT,26,1958,PROSEDUR PEMBELIAN BARANG-BARANG PEMERINTAH,Jakarta,,,Berlaku,1958,45,1571,30 April 1958,
https://peraturan.go.id/id/pp-no-26-tahun-1973,PERATURAN PEMERINTAH,PEMERINTAH PUSAT,26,1973,KEDUDUKAN KEUANGAN PRESIDEN DAN WAKIL PRESIDEN REPUBLIK INDONESIA,Jakarta,,,Berlaku,1973,32,3007,25 Mei 1973,
https://peraturan.go.id/id/pp-no-26-tahun-1977,PERATURAN PEMERINTAH,PEMERINTAH PUSAT,26,1977,PENGUJIAN KESEHATAN PEGAWAI NEGERI SIPIL DAN TENAGA-TENAGA LAINNYA YANG BEKERJA PADA NEGARA REPUBLIK INDONESIA,Jakarta,,,Berlaku,1977,36,3105,30 April 1977,
https://peraturan.go.id/id/pp-no-26-tahun-1978,PERATURAN PEMERINTAH,PEMERINTAH PUSAT,26,1978,PENGALIHAN BENTUK PERUSAHAAN NEGARA BIO FARMA MENJADI PERUSAHAAN UMUM,Jakarta,,,Berlaku,1978,39,,31 Agustus 1978,
https://peraturan.go.id/id/pp-no-26-tahun-1980,PERATURAN PEMERINTAH,PEMERINTAH PUSAT,26,1980,"PEMISAHAN DAN PENGALIHAN KEKAYAAN NEGARA PADA PELABUHAN UDARA NGURAH RAI, DENPASAR UNTUK DIJADIKAN TAMBAHAN PENYERTAAN MODAL NEGARA DALAM PERUSAHAAN UMUM ANGKASA PURA",Jakarta,,,Berlaku,1980,41,,17 Juli 1980,
https://peraturan.go.id/id/pp-no-26-tahun-1981,PERATURAN PEMERINTAH,PEMERINTAH PUSAT,26,1981,PENGALIHAN BENTUK PERUSAHAAN UMUM DANA TABUNGAN DAN ASURANSI PEGAWAI NEGERI MENJADI PERUSAHAAN PERSEROAN (PERSERO),Jakarta,,,Berlaku,1981,38,,30 Juli 1981,
https://peraturan.go.id/id/pp-no-26-tahun-1982,PERATURAN PEMERINTAH,PEMERINTAH PUSAT,26,1982,PENCABUTAN PP 50-1971 TENTANG PEMBERIAN TAMBAHAN KELONGGARAN PERPAJAKAN TERMASUK PEMBEBASAN BEA MASUK KEPADA PT. INDONESIA SATELLITE CORPORATION (PT. INDOSAT),Jakarta,,,Berlaku,1982,48,,09 April 1982,
https://peraturan.go.id/id/pp-no-26-tahun-1983,PERATURAN PEMERINTAH,PEMERINTAH PUSAT,26,1983,TARIF BIAYA TERA,Jakarta,,,Berlaku,1983,35,3257,07 November 1983,
https://peraturan.go.id/id/pp-no-26-tahun-1984,PERATURAN PEMERINTAH,PEMERINTAH PUSAT,26,1984,PENAMBAHAN PENYERTAAN MODAL NEGARA RI KEDALAM MODAL SAHAM PERUSAHAAN PERSEROAN (PERSERO) PT. JASA MARGA,Jakarta,,,Berlaku,1984,38,,09 November 1984,
https://peraturan.go.id/id/pp-no-26-tahun-1985,PERATURAN PEMERINTAH,PEMERINTAH PUSAT,26,1985,JALAN,Jakarta,,,Tidak Berlaku Dicabut Oleh :Peraturan Pemerintah Nomor 34 Tahun 2006 Tentang JalanPeraturan Pemerintah Nomor 34 Tahun 2006 Tentang Jalan,1985,37,3293,31 Mei 1985,
https://peraturan.go.id/id/pp-no-26-tahun-1986,PERATURAN PEMERINTAH,PEMERINTAH PUSAT,26,1986,PERUBAHAN NAMA PERUSAHAAN UMUM (PERUM) PELABUHAN UDARA JAKARTA CENGKARENG MENJADI PERUSAHAAN UMUM (PERUM) ANGKASA PURA II,Jakarta,,,Berlaku,1986,36,,19 Mei 1986,
https://peraturan.go.id/id/pp-no-26-tahun-1988,PERATURAN PEMERINTAH,PEMERINTAH PUSAT,26,1988,PERUBAHAN PP 6-1969 TENTANG PEMBEBANAN ATAS IMPOR SEBAGAIMANA TELAH BEBERAPA KALI DIUBAH TERAKHIR DENGAN PP 35-1977,Jakarta,,,Berlaku,1988,50,3384,19 Desember 1988,
https://peraturan.go.id/id/pp-no-26-tahun-1990,PERATURAN PEMERINTAH,PEMERINTAH PUSAT,26,1990,PENAMBAHAN PENYERTAAN MODAL NEGARA RI KE DALAM MODAL PERUSAHAAN UMUM (PERUM) GAS NEGARA (PGN),Jakarta,,,Berlaku,1990,34,,07 Maret 1990,
https://peraturan.go.id/id/pp-no-26-tahun-1991,PERATURAN PEMERINTAH,PEMERINTAH PUSAT,26,1991,"TATA CARA PEMBERHENTIAN DENGAN HORMAT, PEMBERHENTIAN TIDAK DENGAN HORMAT DAN PEMBERHENTIAN SEMENTARA, SERTA HAK-HAK HAKIM AGUNG DAN HAKIM YANG DIKENAKAN PEMBERHENTIAN",Jakarta,,,Berlaku,1991,34,3440,05 Februari 1991,
https://peraturan.go.id/id/pp-no-26-tahun-1992,PERATURAN PEMERINTAH,PEMERINTAH PUSAT,26,1992,"PEMBENTUKAN 18 (DELAPAN BELAS) KECAMATAN DI WILAYAH KABUPATEN-KABUPATEN DAERAH TINGKAT II BLITAR, LUMAJANG, SITUBONDO, LAMONGAN PROBOLINGGO, MALANG, BOJONEGORO, DAN KOTAMADYA DAERAH TINGKAT II SURABAYA DALAM WILAYAH PROPINSI DAERAH TINGKAT 1 JAWA TIMUR",Jakarta,,,Berlaku,1992,48,,05 Desember 1992,
https://peraturan.go.id/id/pp-no-26-tahun-1993,PERATURAN PEMERINTAH,PEMERINTAH PUSAT,26,1993,PENAMBAHAN PENYERTAAN MODAL NEGARA RI KE DALAM MODAL SAHAM PERUSAHAAN PERSEROAN (PERSERO) P.T. KERTAS KRAFT ACEH,Jakarta,,,Berlaku,1993,33,,05 Mei 1993,
https://peraturan.go.id/id/pp-no-26-tahun-1995,PERATURAN PEMERINTAH,PEMERINTAH PUSAT,26,1995,PENAMBAHAN PENYERTAAN MODAL NEGARA RI KE DALAM MODAL SAHAM PERUSAHAAN PERSEROAN (PERSERO) P.T. SEMEN PADANG,Jakarta,,,Berlaku,1995,47,,23 Agustus 1995,
https://peraturan.go.id/id/pp-no-26-tahun-1996,PERATURAN PEMERINTAH,PEMERINTAH PUSAT,26,1996,OBLIGASI PERUSAHAAN UMUM (PERUM) PENGADAAN,Jakarta,,,Berlaku,1996,41,3631,04 April 1996,
https://peraturan.go.id/id/pp-no-26-tahun-1997,PERATURAN PEMERINTAH,PEMERINTAH PUSAT,26,1997,PENAMBAHAN PENYERTAAN MODAL NEGARA RI KE DALAM MODAL SAHAM PERUSAHAAN PERSEROAN (PERSERO) P.T. RAJAWALI NUSANTARA INDONESIA,Jakarta,,,Berlaku,1997,61,,16 Juli 1997,
https://peraturan.go.id/id/pp-no-26-tahun-1998,PERATURAN PEMERINTAH,PEMERINTAH PUSAT,26,1998,PEMAKAIAN NAMA PERSEROAN TERBATAS,Jakarta,,,Tidak Berlaku Dicabut Oleh :Peraturan Pemerintah Nomor 43 Tahun 2011 Tentang Tata Cara Pengajuan dan Pemakaian Nama Perseroan TerbatasPeraturan Pemerintah Nomor 43 Tahun 2011 Tentang Tata Cara Pengajuan dan Pemakaian Nama Perseroan Terbatas,1998,39,3740,24 Februari 1998,
https://peraturan.go.id/id/pp-no-26-tahun-1999,PERATURAN PEMERINTAH,PEMERINTAH PUSAT,26,1999,TARIF DAN JENIS PENERIMAAN NEGARA BUKAN PAJAK YANG BERLAKU PADA DEPARTEMEN KEHAKIMAN,Jakarta,,,Berlaku,1999,58,3831,03 Mei 1999,
https://peraturan.go.id/id/pp-no-26-tahun-2000,PERATURAN PEMERINTAH,PEMERINTAH PUSAT,26,2000,PENAMBAHAN PENYERTAAN MODAL NEGARA RI KE DALAM MODAL SAHAM PERUSAHAAN PERSEROAN (PERSERO) PT TELEKOMUNIKASI TBK,Jakarta,,,Berlaku,2000,56,,15 Mei 2000,
https://peraturan.go.id/id/pp-no-26-tahun-2001,PERATURAN PEMERINTAH,PEMERINTAH PUSAT,26,2001,PERUBAHAN PP 7-1977 TENTANG PERATURAN GAJI PEGAWAI NEGERI SIPIL SEBAGAIMANA TELAH BEBERAPA KALI DIUBAH TERAKHIR DENGAN PP 6-1997,Jakarta,,,Berlaku,2001,49,,18 Mei 2001,
https://peraturan.go.id/id/pp-no-26-tahun-2002,PERATURAN PEMERINTAH,PEMERINTAH PUSAT,26,2002,KESELAMATAN PENGANGKUTAN ZAT RADIOAKTIF,Jakarta,13 Mei 2002,MEGAWATI SOEKARNOPUTRI,Tidak Berlaku Dicabut Oleh :Peraturan Pemerintah Nomor 58 Tahun 2015 Tentang Keselamatan Radiasi dan Keamanan dalam Pengangkutan Zat Radioaktif,2002,51,4201,13 Mei 2002,
https://peraturan.go.id/id/pp-no-26-tahun-2003,PERATURAN PEMERINTAH,PEMERINTAH PUSAT,26,2003,PENAMBAHAN PENYERTAAN MODAL NEGARA RI KE DALAM MODAL SAHAM PERUSAHAAN PERSEROAN (PERSERO) PT BANK MANDIRI,Jakarta,,,Berlaku,2003,59,,29 Mei 2003,
https://peraturan.go.id/id/pp-no-26-tahun-2004,PERATURAN PEMERINTAH,PEMERINTAH PUSAT,26,2004,PERUBAHAN NAMA KABUPATEN KENDARI MENJADI KABUPATEN KONAWE,Jakarta,,,Berlaku,2004,103,,28 September 2004,
https://peraturan.go.id/id/pp-no-26-tahun-2005,PERATURAN PEMERINTAH,PEMERINTAH PUSAT,26,2005,PERLAKUAN PAJAK PERTAMBAHAN NILAI ATAS PENYERAHAN AVTUR UNTUK KEPERLUAN PENERBANGAN INTERNASIONAL,Jakarta,,,Tidak Berlaku Dicabut Oleh :Peraturan Pemerintah Nomor 71 Tahun 2012 Tentang Perlakuan Pajak Pertambahan Nilai Atas Penyerahan Avtur Untuk Keperluan Angkutan Udara Luar NegeriPeraturan Pemerintah Nomor 71 Tahun 2012 Tentang Perlakuan Pajak Pertambahan Nilai Atas Penyerahan Avtur Untuk Keperluan Angkutan Udara Luar Negeri,2005,52,4506,30 Juni 2005,
https://peraturan.go.id/id/pp-no-26-tahun-2006,PERATURAN PEMERINTAH,PEMERINTAH PUSAT,26,2006,PERUBAHAN KEDUA PP 10-1989 TENTANG PENYEDIAAN DAN PEMANFAATAN TENAGA LISTRIK,Jakarta,05 Juli 2006,,Tidak Berlaku Dicabut Oleh :Peraturan Pemerintah Nomor 14 Tahun 2012 Tentang Kegiatan Usaha Penyediaan Tenaga ListrikPeraturan Pemerintah Nomor 14 Tahun 2012 Tentang Kegiatan Usaha Penyediaan Tenaga Listrik,2006,56,4628,05 Juli 2006,
https://peraturan.go.id/id/pp-no-26-tahun-2007,PERATURAN PEMERINTAH,PEMERINTAH PUSAT,26,2007,"PENETAPAN PENSIUN POKOK PURNAWIRAWAN, WARAKAWURI ATAU DUDA, TUNJANGAN ANAK YATIM DAN/ATAU PIATU DAN TUNJANGAN ORANG TUA PRAJURIT TENTARA NASIONAL INDONESIA",Jakarta,23 April 2007,,"Tidak Berlaku Dicabut Oleh :Peraturan Pemerintah Nomor 16 Tahun 2008 Tentang Penetapan Pensiun Pokok Purnawirawan/warakawuri atau Duda, Tunjangan Anak Yatim/piatu dan Pemberian Tunjangan Orang Tua Prajurit TniPeraturan Pemerintah Nomor 16 Tahun 2008 Tentang Penetapan Pensiun Pokok Purnawirawan/warakawuri atau Duda, Tunjangan Anak Yatim/piatu dan Pemberian Tunjangan Orang Tua Prajurit Tni",2007,60,,23 April 2007,
https://peraturan.go.id/id/pp-no-26-tahun-2008,PERATURAN PEMERINTAH,PEMERINTAH PUSAT,26,2008,RENCANA TATA RUANG WILAYAH NASIONAL,Jakarta,10 Maret 2008,,Berlaku,2008,48,4833,10 Maret 2008,
https://peraturan.go.id/id/pp-no-26-tahun-2009,PERATURAN PEMERINTAH,PEMERINTAH PUSAT,26,2009,Tata Cara Pengenaan Sanksi Administrasi Berupa Denda di Bidang Cukai,Jakarta,,,Berlaku,2009,49,4989,03 Maret 2009,
https://peraturan.go.id/id/pp-no-26-tahun-2010,PERATURAN PEMERINTAH,PEMERINTAH PUSAT,26,2010,PERUBAHAN KEENAM ATAS PERATURAN PEMERINTAH NOMOR 28 TAHUN 2001 TENTANG PERATURAN GAJI TENTARA NASIONAL INDONESIA,Jakarta,05 Februari 2010,,Berlaku,2010,32,,05 Februari 2010,
https://peraturan.go.id/id/pp-no-26-tahun-2011,PERATURAN PEMERINTAH,PEMERINTAH PUSAT,26,2011,PEMINDAHAN PUSAT PEMERINTAHAN KOTA PADANG DARI WILAYAH KECAMATAN PADANG BARAT KE WILAYAH KECAMATAN KOTOTANGAH KOTA PADANG PROVINSI SUMATERA BARAT,Jakarta,18 April 2011,,Berlaku,2011,47,5212,18 April 2011,
https://peraturan.go.id/id/pp-no-26-tahun-2012,PERATURAN PEMERINTAH,PEMERINTAH PUSAT,26,2012,KAWASAN EKONOMI KHUSUS TANJUNG LESUNG,Jakarta,27 Februari 2012,,Berlaku,2012,47,5284,27 Februari 2012,
https://peraturan.go.id/id/pp-no-26-tahun-2013,PERATURAN PEMERINTAH,PEMERINTAH PUSAT,26,2013,"PENETAPAN PENSIUN POKOK PURNAWIRAWAN, WARAKAWURI/DUDA, TUNJANGAN ANAK YATIM/PIATU, ANAK YATIM PIATU, DAN TUNJANGAN ORANG TUA ANGGOTA TENTARA NASIONAL INDONESIA",Jakarta,11 April 2013,,Berlaku,2013,61,,11 April 2013,
https://peraturan.go.id/id/pp-no-26-tahun-2014,PERATURAN PEMERINTAH,PEMERINTAH PUSAT,26,2014,PENETAPAN PT INDONESIA ASAHAN ALUMINIUM SEBAGAI PERUSAHAAN PERSEROAN (PERSERO) PT INDONESIA ASAHAN ALUMINIUM,Jakarta,21 April 2014,,Berlaku,2014,84,,21 April 2014,
https://peraturan.go.id/id/uu-no-26-tahun-1947,UNDANG-UNDANG,PEMERINTAH PUSAT,26,1947,NATURALISASI HERMAN OSCAR GUSTAV FISCHER,Jakarta,,SOEKARNO,Berlaku,,,,,
https://peraturan.go.id/id/uu-no-26-tahun-1948,UNDANG-UNDANG,PEMERINTAH PUSAT,26,1948,MENGADAKAN PERUBAHAN DALAM UNDANG-UNDANG PAJAK PENDAPATAN 1932. (ORDONNANTIE OP DE INKOMSTENBELASTING 1932),Jakarta,,SOEKARNO,Berlaku,,,,,
https://peraturan.go.id/id/uu-no-26-tahun-1953,UNDANG-UNDANG,PEMERINTAH PUSAT,26,1953,"PENETAPAN ""UNDANG-UNDANG DARURAT TENTANG LARANGAN UNTUK MEMPERGUNAKAN DAN MEMASUKKAN DALAM PEREDARAN UANG PERAK LAMA, YANG DIKELUARKAN BERDASARKAN "" INDISCHE MUNTWET 1912"" (UNDANG-UNDANG DARURAT NOMOR 13 TAHUN 1952, LEMBARAN-NEGARA NOMOR 86 TAHUN 1952)"" SEBAGAI UNDANG-UNDANG",Jakarta,,SOEKARNO,Berlaku,1953,76,481,28 Desember 1953,
https://peraturan.go.id/id/uu-no-26-tahun-1954,UNDANG-UNDANG,PEMERINTAH PUSAT,26,1954,PEMBAYARAN KEMBALI PINJAMAN NASIONAL 1946,Jakarta,,SOEKARNO,Berlaku,1954,80,637,06 Desember 1954,
https://peraturan.go.id/id/uu-no-26-tahun-1956,UNDANG-UNDANG,PEMERINTAH PUSAT,26,1956,KEANGGOTAAN REPUBLIK INDONESIA PADA BADAN KEUANGAN INTERNASIONAL (INTERNATIONAL FINANCE CORPORATION),Jakarta,,SOEKARNO,Berlaku,1956,67,1115,18 Desember 1956,
https://peraturan.go.id/id/uu-no-26-tahun-1957,UNDANG-UNDANG,PEMERINTAH PUSAT,26,1957,PERUBAHAN UNDANG-UNDANG TENTANG PENYELESAIAN PERSELISIHAN PERBURUHAN,Jakarta,,SOEKARNO,Berlaku,1957,72,,05 Februari 2036,
https://peraturan.go.id/id/uu-no-26-tahun-1958,UNDANG-UNDANG,PEMERINTAH PUSAT,26,1958,PENETAPAN BAGIAN II (KEMENTERIAN LUAR NEGERI) DARI ANGGARAN REPUBLIK INDONESIA UNTUK TAHUN DINAS 1955,Jakarta,,SOEKARNO,Berlaku,1958,76,,17 Juli 1958,
https://peraturan.go.id/id/uu-no-26-tahun-1997,UNDANG-UNDANG,PEMERINTAH PUSAT,26,1997,HUKUM DISIPLIN PRAJURIT ANGKATAN BERSENJATA RI,Jakarta,03 Oktober 1997,SOEHARTO,Tidak Berlaku Dicabut Oleh :Undang-Undang Nomor 25 Tahun 2014 Tentang Hukum Disiplin Militer,1997,74,3703,03 Oktober 1997,
https://peraturan.go.id/id/uu-no-26-tahun-1999,UNDANG-UNDANG,PEMERINTAH PUSAT,26,1999,PENCABUTAN UU 11/PNPS/TAHUN 1963 TENTANG PEMBERANTASAN KEGIATAN SUBVERSI,Jakarta,20 April 1999,BACHARUDDIN JUSUF HABIBIE,Berlaku,1999,73,3849,19 Mei 1999,
https://peraturan.go.id/id/uu-no-26-tahun-2000,UNDANG-UNDANG,PEMERINTAH PUSAT,26,2000,PENGADILAN HAK ASASI MANUSIA,Jakarta,23 November 2000,,Berlaku,2000,208,4026,23 November 2000,
https://peraturan.go.id/id/uu-no-26-tahun-2002,UNDANG-UNDANG,PEMERINTAH PUSAT,26,2002,"PEMBENTUKAN KABUPATEN SARMI, KABUPATEN KEEROM, KABUPATEN SORONG SELATAN, KABUPATEN RAJA AMPAT, KABUPATEN PEGUNUNGAN BINTANG, KABUPATEN YAHUKIMO, KABUPATEN TOLIKARA, KABUPATEN WAROPEN, KABUPATEN KAIMANA, KABUPATEN BOVEN DIGOEL, KABUPATEN MAPPI, KABUPATEN ASMAT, KABUPATEN TELUK BINTUNI, DAN KABUPATEN TELUK WONDAMA DI PROVINSI PAPUA",Jakarta,11 Desember 2002,MEGAWATI SOEKARNOPUTRI,Berlaku,2002,129,4245,11 Desember 2002,
https://peraturan.go.id/id/uu-no-26-tahun-2003,UNDANG-UNDANG,PEMERINTAH PUSAT,26,2003,PERUBAHAN UU 29-2002 TENTANG ANGGARAN PENDAPATAN DAN BELANJA NEGARA TAHUN ANGGARAN 2003,Jakarta,22 Oktober 2003,MEGAWATI SOEKARNOPUTRI,Berlaku,2003,114,4326,22 Oktober 2003,
https://peraturan.go.id/id/uu-no-26-tahun-2004,UNDANG-UNDANG,PEMERINTAH PUSAT,26,2004,PEMBENTUKAN PROVINSI SULAWESI BARAT,Jakarta,05 Oktober 2004,MEGAWATI SOEKARNOPUTRI,Berlaku,2004,105,4422,05 Oktober 2004,
https://peraturan.go.id/id/uu-no-26-tahun-2007,UNDANG-UNDANG,PEMERINTAH PUSAT,26,2007,PENATAAN RUANG,Jakarta,26 April 2007,SUSILO BAMBANG YUDHOYONO,Berlaku,2007,68,4725,27 April 2007,
https://peraturan.go.id/id/uu-no-26-tahun-2008,UNDANG-UNDANG,PEMERINTAH PUSAT,26,2008,PEMBENTUKAN KABUPATEN LOMBOK UTARA DI PROVINSI NUSA TENGGARA BARAT,Jakarta,21 Juli 2008,SUSILO BAMBANG YUDHOYONO,Berlaku,2008,99,4872,21 Juli 2008,
https://peraturan.go.id/id/uu-no-26-tahun-2009,UNDANG-UNDANG,PEMERINTAH PUSAT,26,2009,Perubahan Atas Undang-Undang Nomor 41 Tahun 2008 tentang Anggaran Pendapatan dan Belanja Negara Tahun Anggaran 2009,Jakarta,25 Agustus 2009,SUSILO BAMBANG YUDHOYONO,Berlaku,2009,118,5041,25 Agustus 2009,
https://peraturan.go.id/id/uudrt-no-26-tahun-1957,UNDANG-UNDANG DARURAT,PEMERINTAH PUSAT,26,1957,ANGGOTA ANGKATAN PERANG BERDASARKAN IKATAN DINAS SUKARELA (MILITER SUKARELA),Jakarta,,,Berlaku,1957,83,1400,08 Oktober 1957,
https://peraturan.go.id/id/inpres-no-27-tahun-1998,INSTRUKSI PRESIDEN,PEMERINTAH PUSAT,27,1998,PERUBAHAN ATAS INSTRUKSI PRESIDEN NOMOR 25 TAHUN 1998 TENTANG PENYELENGGARAAN TUGAS DAN FUNGSI LEMBAGA PEMERINTAH NON - DEPARTEMEN,Jakarta,,,Berlaku,,,,,
